group,gender,year_birth,total_orders,total_m,total_f,total_o,regency,abandoned_cars,recupered_cars,orders_3,orders_6,orders_9,campaing_subscribe,conversion,spent_category,Others,colina,la reina,macul,maipu,nunoa,penalolen,providencia,puente alto,puerto montt,punta arenas,rancagua,buy_campaing  
1,1,3,1,0,15989,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,15989,0,4,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,15989,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,15989,0,4,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,15989,0,4,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,3,1,0,15989,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,15989,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,4,1,0,15989,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,4,1,0,15989,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,15989,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,15989,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,15989,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,15989,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,15989,0,4,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,4,1,0,15989,0,4,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,15989,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,15989,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,15989,0,5,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,15989,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,15989,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,15989,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,1,0,15989,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,15989,0,4,2,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,15900,0,0,12,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,15900,0,0,13,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,15900,0,0,11,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,1,15900,0,0,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,15760,0,8,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,15760,0,6,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,0,15760,0,7,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,15760,0,6,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,15750,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,1,0,15750,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,15750,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,1,0,15750,0,16,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,1,0,15750,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,15740,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,15651,0,7,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,15650,0,0,7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,15650,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,15640,0,8,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,15496,0,0,5,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,15451,0,7,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,15351,0,0,22,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,0,15290,0,7,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,15282,0,2,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,15242,0,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,1,15242,0,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,15190,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,15175,0,0,4,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,15175,0,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,0,15125,7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,15040,0,12,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,14941,0,5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,2,1,0,14941,0,7,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,14941,0,8,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,14860,0,6,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,14860,0,0,8,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,4,1,0,14850,0,14,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,2,1,0,14770,0,8,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,14691,0,15,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,14582,0,6,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,0,14551,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,14530,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,14500,0,13,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,1,0,14500,0,18,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,14493,0,0,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,4,1,14493,0,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,14493,0,0,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,14490,0,7,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,14489,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,14489,0,4,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,2,1,0,14487,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,0,14465,9,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,14425,0,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,14310,0,0,17,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,14310,0,0,11,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,14310,0,0,15,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,14310,0,0,19,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,14250,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,2,1,0,14250,0,20,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,0,14250,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,3,1,0,14250,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,14250,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,0,14250,0,3,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,14250,0,2,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,1,0,14250,0,10,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,14230,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,14230,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,14229,0,5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,0,14153,7,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,13996,0,2,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,13932,0,2,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,13778,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,0,13778,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,3,1,0,13761,0,7,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,13715,0,5,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,13700,0,11,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,13675,0,2,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,1,0,13675,0,2,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,0,13675,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,13585,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,13536,0,12,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,13500,0,18,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,13470,0,3,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,13470,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,13375,0,3,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,13301,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,13301,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,13192,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,13150,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,13137,0,0,3,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,13132,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,0,13100,0,17,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,0,12996,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,0,12996,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12996,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,12996,0,4,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,12996,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,12990,0,2,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,12989,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12980,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12980,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12980,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,1,0,12980,0,4,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,2,1,0,12980,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,12980,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,12980,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,12925,0,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,12900,0,7,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,12900,0,7,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,12900,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12900,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12900,0,5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,2,1,0,12900,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,0,12900,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12900,0,6,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12900,0,3,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,2,1,0,12900,0,3,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,0,12900,0,6,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12900,0,6,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,12900,0,6,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,12900,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,12900,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,12900,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,12900,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,12900,0,6,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,12900,0,6,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,3,1,0,12900,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,12900,0,5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,1,0,12900,0,3,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,3,1,0,12900,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,12900,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,1,0,12900,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,1,12900,0,0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,12899,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,12899,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,12899,0,4,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12899,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12899,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12899,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12899,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12899,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12899,0,5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,1,0,12899,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,2,1,0,12899,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,12899,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,12899,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,12899,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,12899,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,12899,0,5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1,4,1,0,12899,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,12740,0,8,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12500,0,20,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,0,12490,0,12,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,12420,0,17,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,12390,0,7,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,0,12280,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,0,12046,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,0,12045,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,3,1,0,11720,0,8,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,11698,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,11691,0,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,11682,0,4,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,4,1,0,11682,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,11610,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,11610,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,11610,0,2,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,0,11610,0,5,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,0,11610,0,2,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,11610,0,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,11610,0,2,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,1,0,11610,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,0,11610,0,17,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,11610,0,0,16,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,11610,0,6,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,11566,0,0,7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,11500,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,11500,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,11480,0,6,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,0,11371,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,11350,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,3,1,0,11350,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,11350,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,11350,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,0,11162,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,11150,0,8,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,1,0,10950,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,10950,0,0,6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,1,0,10930,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,10930,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,10590,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,9675,0,2,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,9675,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,9675,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,8980,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,8979,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,8979,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,8978,0,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,8490,0,7,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,8490,0,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,0,8490,0,4,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,1,0,8490,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,8490,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,8490,0,2,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,1,0,8490,0,2,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,8490,0,2,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,8489,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,8250,0,7,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,8250,0,7,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,8082,0,6,2,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,0,7900,0,7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,2,1,0,7740,0,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,7641,0,2,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
